Dates,SPX Index,QQQ US Equity,IWM US Equity,HYG US Equity,LQD US Equity,AGG US Equity,TLT US Equity,IEF US Equity,SHY US Equity,TIP US Equity,GLD US Equity,SLV US Equity,USO US Equity,VNQ US Equity,IYR US Equity
5/7/2013,1625.96,69.6214,91.5101,78.8631,107.3034,102.2478,109.2593,100.947,83.0855,115.9855,140.38,23.1,34.01,66.3485,64.6226
5/8/2013,1632.69,69.9581,91.7766,79.1426,107.4044,102.3401,109.4321,101.0687,83.0954,115.7356,142.46,23.12,34.4,66.3833,64.7798
5/9/2013,1626.67,69.8585,91.4625,78.9125,107.174,102.2016,109.1502,101.05,83.0855,115.6875,140.81,22.89,34.17,65.9484,64.448
5/10/2013,1633.7,70.2852,92.1573,78.5015,106.6155,101.9985,107.9772,100.479,83.0757,115.3607,139.6,22.98,34.14,66.192,64.4655
5/13/2013,1633.77,70.3718,92.0907,78.1809,106.3407,101.9062,107.1498,100.3011,83.056,115.0146,138.43,22.83,33.86,66.5051,64.5615
5/14/2013,1650.34,70.7375,93.2708,78.2631,106.057,101.6661,105.9859,99.8985,83.056,114.5244,137.81,22.57,33.56,66.7486,64.902
5/15/2013,1658.78,70.8818,93.4612,78.2714,106.4293,101.8139,106.696,100.1607,83.0658,114.5628,134.63,21.76,33.61,67.4097,65.4782
5/16/2013,1650.47,70.8048,93.2232,78.4604,106.9169,102.0908,107.8044,100.6381,83.0855,114.8897,134.09,21.95,33.87,67.0618,65.2687
5/17/2013,1667.47,71.4879,94.2701,78.4604,106.4559,101.8415,106.4405,100.0951,83.0658,114.3129,131.07,21.4,34.21,67.4358,65.679
5/20/2013,1666.29,71.3821,94.4224,78.5426,106.3318,101.74,106.315,100.0202,83.0757,114.2841,135.12,22.28,34.439,67.5924,65.6441
5/21/2013,1669.16,71.4591,94.4415,78.6905,106.7307,101.8231,107.1498,100.2824,83.0757,114.5244,132.88,21.62,34.11,67.9751,65.9497
5/22/2013,1655.35,70.8327,93.0614,78.2056,105.8886,101.4815,105.5585,99.4866,83.0462,113.4958,131.94,21.51,33.46,66.3224,64.3171
5/23/2013,1650.51,70.6701,93.1756,77.9919,105.995,101.4446,106.0586,99.5896,83.0658,113.5247,134.61,21.88,33.54,65.0786,63.4178
5/24/2013,1649.6,70.6316,93.1566,77.844,105.924,101.4446,106.2041,99.627,83.0462,113.6208,133.76,21.61,33.37,64.9134,63.1734
5/28/2013,1660.06,71.0935,94.3653,77.5563,104.9046,100.8168,103.5108,98.4568,82.9872,112.5923,133.49,21.53,33.79,64.3567,62.5448
5/29/2013,1648.36,70.7567,93.4897,77.244,104.8603,100.9552,104.6747,98.8594,82.9872,112.5154,134.83,21.71,33.1,62.9911,61.2964
5/30/2013,1654.41,71.1319,94.1179,77.4001,104.9933,100.9276,104.4219,98.8687,83.0068,112.102,136.7,21.98,33.25,62.3996,60.7114
5/31/2013,1630.74,70.4777,93.0805,76.3727,104.4702,100.7337,104.0673,98.5973,82.997,112.2078,133.92,21.435,32.61,61.5646,59.9693
6/3/2013,1640.42,70.6028,93.9656,76.3059,104.1955,100.7847,104.6188,98.7393,83.0236,112.1047,136.51,21.9781,33.16,61.9125,60.1177
6/4/2013,1631.38,70.2371,92.9663,76.3059,103.7865,100.5628,103.6527,98.4862,83.0236,111.8926,135.23,21.77,33.2,61.0514,59.4193
6/5/2013,1608.9,69.3231,91.7766,75.6449,103.6353,100.5073,105.0837,98.9643,83.0335,112.0276,135.52,21.78,33.26,60.547,58.782
6/6/2013,1622.56,69.6598,92.7474,76.2398,104.0799,100.7662,105.0199,99.0862,83.0236,111.9023,136.53,21.93,33.62,61.5211,59.882
6/7/2013,1643.38,70.6124,93.4612,76.2894,103.6709,100.4518,103.1422,98.3175,83.0138,111.247,133.28,20.86,34.16,61.5298,59.8471
6/10/2013,1642.81,70.6412,94.0322,76.1324,103.3508,100.2483,102.65,98.0738,82.9843,110.476,133.94,21.16,34,60.9993,59.3233
6/11/2013,1626.13,69.9389,93.0138,75.6615,103.1551,100.2576,103.8714,98.3175,82.9744,110.4182,133.25,20.91,33.79,60.0947,58.4153
6/12/2013,1612.52,69.1307,92.0907,75.7193,102.7995,100.0911,102.3857,97.8769,82.9646,109.5702,134.25,21.02,34.03,59.277,57.5597
6/13/2013,1636.36,70.0062,93.7229,76.5868,103.9021,100.5813,103.9899,98.6175,83.0039,110.4086,133.74,21.04,34.33,60.8166,59.3145
6/14/2013,1626.73,69.5444,92.9958,76.6777,103.8309,100.609,103.7438,98.7487,83.063,110.3122,134.43,21.33,34.74,61.0427,59.463
6/17/2013,1639.04,70.2179,93.6039,76.6694,103.6798,100.535,103.1969,98.5143,83.063,109.9557,133.77,21.1,34.76,61.2167,59.5415
6/18/2013,1651.81,70.7952,94.708,76.8594,103.4752,100.498,103.2516,98.4581,83.063,110.2544,132.13,20.88,34.96,61.5298,59.6376
6/19/2013,1628.93,70.0062,93.5468,75.711,102.0081,99.8229,102.1852,97.1082,82.9646,108.7896,130.59,20.6,34.78,59.6424,57.8478
6/20/2013,1588.19,68.3369,91.0723,74.9675,100.5987,99.1569,100.5081,96.6676,82.9547,107.691,123.6,18.965,33.63,57.1634,55.5866
6/21/2013,1592.43,67.9784,91.3435,74.48,99.7762,98.602,98.8054,95.6458,82.881,106.4286,125.05,19.389,33.23,57.9375,56.2414
6/24/2013,1573.09,67.3028,90.1396,73.563,99.1271,98.2043,99.2138,95.4115,82.8465,106.0238,123.93,18.97,33.64,57.675,55.8835
6/25/2013,1588.03,67.795,91.0057,74.6122,99.4561,98.3153,98.3297,95.299,82.8318,106.2069,123.47,18.91,33.74,58.6409,56.9137
6/26/2013,1603.26,68.4031,91.434,75.2318,100.2119,98.7315,98.9677,95.6833,82.876,106.6888,118.28,17.8881,33.8,59.5278,57.7651
6/27/2013,1613.2,68.6927,92.8521,75.5954,101.1189,99.1477,99.9794,96.1989,82.9252,107.5754,115.94,17.89,34.33,60.7221,58.7962
6/28/2013,1606.28,68.7892,92.3191,75.0831,101.0566,99.1569,100.663,96.0864,82.9154,107.9416,119.11,18.97,34.18,60.3445,58.5406
7/1/2013,1614.96,69.2139,93.8228,75.4899,101.3183,99.2937,100.8655,96.1233,82.952,108.0949,121.13,18.93,34.67,60.2128,58.2322
7/2/2013,1614.08,69.2428,93.7561,75.2573,101.6394,99.2937,100.8015,96.1608,82.9619,108.4423,120.05,18.678,35.21,61.1348,58.9107
7/3/2013,1615.41,69.5237,93.9472,75.4317,101.3451,99.1547,100.5,95.9731,82.952,108.2396,120.74,19.02,35.84,60.7308,58.6552
7/5/2013,1631.89,70.0536,95.276,74.6261,100.0605,98.0706,97.0742,94.3585,82.8635,106.7633,118.09,18.21,36.56,60.4411,58.0383
7/8/2013,1640.46,70.1211,95.6583,75.656,100.8812,98.5802,98.0152,94.9123,82.9225,107.4387,119.51,18.42,36.41,60.5025,58.2674
7/9/2013,1652.32,70.5458,96.5473,75.6975,100.9704,98.6821,98.1157,95.0719,82.9127,107.3905,120.62,18.57,36.77,61.3631,59.0077
7/10/2013,1652.62,70.9512,96.815,75.9965,100.676,98.4227,97.3437,94.734,82.9127,107.0238,120.95,18.48,37.43,61.3894,59.0077
7/11/2013,1675.02,72.3604,97.9525,76.9517,101.8625,99.0806,98.4902,95.6821,82.9816,107.7668,124.24,19.49,37.01,62.8735,60.638
7/12/2013,1680.19,72.6789,98.1533,76.8769,101.577,98.9694,98.408,95.607,82.9324,107.8054,124.13,19.21,37.56,62.4871,60.2414
7/15/2013,1682.5,72.843,99.0136,77.2008,102.2282,99.1825,98.9287,95.9074,82.9717,108.3265,124.18,19.28,37.67,62.7505,60.4617
7/16/2013,1676.26,72.7465,98.5165,77.0098,102.0766,99.34,99.2668,95.9543,82.9816,108.7607,124.89,19.33,37.48,62.7944,60.3648
7/17/2013,1680.91,72.9299,98.8989,77.5746,102.4601,99.5531,99.4495,96.3767,83.0111,109.0599,123.32,18.66,37.8,63.0227,60.682
7/18/2013,1689.37,72.7465,99.5585,78.0397,102.1925,99.3678,98.207,95.9261,83.0012,108.6642,124.01,18.72,38.34,63.5584,61.061
7/19/2013,1692.09,71.9936,99.7114,77.9899,102.7545,99.6273,99.7601,96.4518,83.0406,109.4458,125.11,18.88,38.45,63.5145,60.9993
7/22/2013,1695.53,72.206,99.9217,78.048,102.9864,99.757,99.9062,96.4424,83.0406,109.4073,128.84,19.77,37.92,63.7077,61.1755
7/23/2013,1692.39,71.6751,99.8548,77.857,102.8259,99.7014,99.486,96.3298,83.0308,109.1564,129.71,19.77,38.09,63.6374,61.1491
7/24/2013,1685.94,71.9068,99.023,77.2008,102.3263,99.3771,98.2253,95.6821,82.9914,108.2686,127.48,19.4681,37.4,62.3993,59.9594
7/25/2013,1690.25,72.3604,99.9313,77.0264,102.2014,99.4141,98.1888,95.8229,83.0406,108.3265,128.67,19.5,37.58,62.4959,59.8889
7/26/2013,1691.65,72.7465,99.5298,77.0596,102.3085,99.3863,98.7917,95.9074,83.0504,108.3554,128.78,19.32,37.21,62.5486,60.0475
7/29/2013,1685.33,72.6113,98.832,76.8935,102.139,99.3863,98.07,95.7102,83.0406,108.2782,128.47,19.14,37.13,62.0832,59.5717
7/30/2013,1685.96,72.9974,98.918,77.0015,102.1658,99.3493,98.0335,95.6821,83.0504,108.23,128.12,19.03,36.67,61.8987,59.5012
7/31/2013,1685.73,73.1325,99.0853,77.2257,102.1747,99.4234,98.3897,95.7478,83.0504,108.9151,127.96,19.14,37.36,60.8889,58.6816
8/1/2013,1706.87,73.8757,100.4379,76.4938,101.3603,98.8613,96.494,94.9025,83.0194,108.1523,126.61,18.97,38.27,60.6518,58.3556
8/2/2013,1709.67,74.2908,100.5239,76.9612,101.8614,99.1955,97.5563,95.7109,83.0784,108.7027,126.36,19.12,37.94,60.3533,58.1
8/5/2013,1707.14,74.339,100.8681,76.569,101.4766,99.242,96.8053,95.4101,83.0686,108.7124,125.7,19.009,37.83,60.3094,58.0647
8/6/2013,1697.37,73.895,99.8548,76.4938,101.5392,99.1398,97.0892,95.4383,83.0587,108.9731,123.97,18.83,37.46,60.0986,57.8621
8/7/2013,1690.91,73.7599,99.1474,76.2518,101.7629,99.2698,97.8127,95.7861,83.0784,109.2338,124.15,18.83,37.01,59.9405,57.6241
8/8/2013,1697.48,74.1267,99.5585,76.4187,101.9777,99.4091,98.0783,95.9271,83.0784,109.3496,126.86,19.6,36.84,59.9669,57.677
8/9/2013,1691.42,73.8275,99.4533,76.4271,101.9777,99.4741,98.234,95.9929,83.0587,109.4558,126.86,19.76,37.59,60.4938,58.2234
8/12/2013,1689.47,74.0012,99.9791,76.3603,101.924,99.4091,97.5654,95.8049,83.0587,109.1662,129.13,20.62,37.76,60.0635,57.7475
8/13/2013,1694.16,74.4162,99.8452,76.3603,101.1992,99.0099,96.155,94.9401,83.0194,108.2103,127.74,20.71,37.9,59.238,56.9544
8/14/2013,1685.39,74.1363,99.4533,76.2101,101.0292,98.8799,96.3016,95.0247,83.0194,107.9785,129,21.09,38.09,59.0097,56.831
8/15/2013,1661.32,72.8816,97.6084,75.8178,100.3134,98.5271,95.0011,94.4992,82.9898,107.2061,131.69,22.15,38.24,57.9296,55.7559
8/16/2013,1655.83,72.8575,97.1974,75.559,99.8123,98.2486,94.6714,94.1317,82.9997,106.704,132.58,22.34,38.4,56.5071,54.4693
8/19/2013,1646.06,72.7272,96.2109,75.0583,99.2665,97.9423,93.8471,93.7275,82.98,106.0667,132.01,22.3416,38.17,55.7607,53.7291
8/20/2013,1652.35,73.0457,97.5988,75.751,99.875,98.23,94.5706,94.2351,82.9997,106.7233,132.45,22.19,37.52,57.0252,54.9892
8/21/2013,1642.8,72.7947,97.0062,75.4756,99.2755,97.868,93.5357,93.6429,82.9505,105.9702,132.07,22.14,37.17,56.8935,54.8747
8/22/2013,1656.96,73.509,98.3731,75.8846,99.7318,97.9887,94.4882,93.6053,82.921,106.0184,132.81,22.27,37.54,57.2359,55.1831
8/23/2013,1663.5,74.0012,98.6217,76.2017,100.4029,98.3136,95.5139,94.1317,82.921,106.7619,134.9,23.15,37.95,57.833,55.8264
8/26/2013,1656.78,74.0398,98.6312,76.2101,100.6087,98.49,95.9902,94.3197,82.9505,107.1385,135.45,23.46,37.96,57.6662,55.6149
8/27/2013,1630.48,72.5245,96.3179,75.7176,101.0382,98.7462,97.1991,94.8555,82.9898,107.7951,136.75,23.59,38.87,57.3852,55.4475
8/28/2013,1634.96,72.8044,96.5091,76.0014,101.0561,98.5643,96.4115,94.4701,82.9406,107.3992,136.71,23.43,39.08,57.034,55.1831
8/29/2013,1638.17,73.3159,97.4746,76.3102,101.1545,98.7592,97.1808,94.5641,82.9603,107.2544,135.87,23,38.58,57.1218,55.2712
8/30/2013,1632.97,72.843,95.9547,76.2434,101.1545,98.6014,97.0709,94.3855,82.9702,106.9261,134.62,22.6,38.48,56.6388,54.8482
9/3/2013,1639.77,73.258,96.6047,75.8407,100.7558,98.3578,95.7018,93.8497,82.9382,106.3684,136.42,23.39,38.76,56.1471,54.39
9/4/2013,1653.08,74.0398,97.4555,76.126,100.3877,98.2183,95.4906,93.539,82.8595,105.8272,134.66,22.69,38.34,56.63,54.7777
9/5/2013,1655.08,74.1653,97.6084,75.74,99.5619,97.558,94.1591,92.8236,82.7807,105.0637,132.2,22.38,38.69,56.0329,54.3107
9/6/2013,1655.17,74.2522,97.8761,75.9917,99.7055,97.9207,94.6274,93.3884,82.8595,105.4986,134.15,22.97,39.36,56.9022,55.3065
9/9/2013,1671.71,75.1208,99.3577,76.1847,99.9658,98.116,94.6733,93.5767,82.8792,105.6919,133.91,22.835,38.94,58.0877,56.3992
9/10/2013,1683.99,75.4876,100.3328,76.4532,99.526,97.9393,94.0122,93.1484,82.8496,105.5179,131.74,22.125,38.335,58.0438,56.3287
9/11/2013,1689.13,75.3428,100.3805,76.5539,99.9928,98.2741,94.8478,93.6144,82.889,106.1171,131.7,22.29,38.48,58.5092,56.712
9/12/2013,1683.42,75.2946,99.6445,76.4616,99.9209,98.1625,94.7192,93.6238,82.889,106.1655,127.67,21.06,38.865,58.1316,56.3507
9/13/2013,1687.99,75.3428,100.1894,76.4029,99.9838,98.302,95.0865,93.7462,82.889,106.1558,127.82,21.42,38.85,58.2985,56.4785
9/16/2013,1697.6,75.1401,100.4092,76.8224,100.1005,98.5067,94.4529,93.9533,82.9481,106.4457,126.45,20.94,38.11,58.878,57.0337
9/17/2013,1704.76,75.642,101.4034,77.0741,100.3698,98.5997,95.2335,94.1415,82.9776,106.8613,126.5,20.96,37.74,58.8429,56.9896
9/18/2013,1725.52,76.5493,102.3688,77.8124,101.842,99.4275,96.4088,95.3089,83.0859,108.282,132.01,22.31,38.68,60.8362,58.9812
9/19/2013,1722.34,76.7327,102.2637,77.5859,101.1956,99.3065,95.8395,94.9794,83.0564,107.9341,131.75,22.2,38.08,60.7835,58.7521
9/20/2013,1709.91,76.4643,101.8909,77.4936,101.2872,99.3065,96.3492,95.0735,83.0662,108.2337,127.96,20.999,37.77,59.7913,57.7343
9/23/2013,1701.84,76.3142,101.9005,77.4852,101.8869,99.381,97.0516,95.4313,83.0859,108.6106,127.55,20.78,37.27,59.3819,57.3686
9/24/2013,1697.42,76.3142,102.2392,77.3174,102.1472,99.6135,98.0985,95.7796,83.0957,108.6299,127.66,20.89,37.22,58.9299,56.9898
9/25/2013,1692.77,76.0528,102.0475,77.1832,102.4659,99.753,98.3005,96.0385,83.1253,108.7266,128.79,20.98,36.88,59.1249,57.1855
9/26/2013,1698.67,76.6434,102.613,77.1412,102.21,99.7344,97.6118,95.8361,83.0859,108.5719,127.79,20.92,37.08,59.4882,57.5324
9/27/2013,1691.75,76.5466,102.1529,77.0573,102.1292,99.7902,97.8505,95.9679,83.1351,108.6009,128.97,20.96,36.96,59.2401,57.3189
9/30/2013,1681.55,76.3626,102.1817,76.8392,101.9048,99.7065,97.7036,96.1279,83.1548,108.8039,128.18,20.9,36.85,58.6109,56.7407
10/1/2013,1695,77.1371,103.3701,77.172,101.8018,99.6327,97.4069,95.9142,83.1336,108.666,124.59,20.415,36.68,59.4616,57.6036
10/2/2013,1693.87,77.108,102.9484,77.2057,102.108,99.7631,97.5542,96.0745,83.1434,108.84,127.06,20.92,37.42,59.5502,57.6391
10/3/2013,1678.66,76.2077,101.8941,77.2563,102.162,99.8376,97.3977,96.2065,83.1434,108.9174,127.18,20.92,37.14,58.5134,56.7496
10/4/2013,1690.5,76.866,102.5746,77.3912,102.0629,99.7538,97.324,95.9425,83.1139,108.6806,126.53,20.93,37.31,58.3982,56.5451
10/7/2013,1676.12,76.2271,101.3765,77.1889,102.2431,99.7352,97.7199,96.0274,83.1139,108.8013,127.64,21.53,37.14,58.6641,56.7941
10/8/2013,1655.45,74.7556,99.7328,77.1551,102.2251,99.6886,97.7475,95.9802,83.045,108.5113,127.4,21.49,37.31,58.026,56.1448
10/9/2013,1656.4,74.5233,99.335,77.2226,102.0089,99.614,96.965,95.8105,83.0745,108.5209,126.11,21.05,36.55,58.0349,56.127
10/10/2013,1692.56,76.1012,101.7312,77.5767,102.153,99.7258,97.1215,95.6031,83.0696,108.4359,124.27,20.825,37.1,59.5148,57.4701
10/11/2013,1703.2,76.7015,103.2072,77.72,102.2881,99.7631,97.0893,95.7445,83.0745,108.4146,122.6,20.52,36.75,60.1085,58.0216
10/14/2013,1710.14,77.2436,103.7248,77.8381,101.9729,99.5768,96.3113,95.4239,83.045,107.9408,122.83,20.5,36.87,60.144,58.0038
10/15/2013,1698.06,76.9435,102.7088,77.8128,101.9909,99.5302,96.2468,95.4428,83.0745,108.1535,123.73,20.56,36.47,59.9224,57.817
10/16/2013,1721.54,77.8148,103.9836,78.2259,102.7474,99.9588,97.4529,95.9048,83.1041,108.3759,123.54,20.5,36.92,61.0478,58.8675
10/17/2013,1733.15,78.2601,104.8941,78.6053,103.5039,100.2383,98.3368,96.4516,83.1336,108.8013,127.42,21.045,36.38,61.9694,59.7739
10/18/2013,1744.5,79.5283,106.0922,78.7655,103.639,100.406,98.5485,96.4611,83.1336,108.956,126.85,21.11,36.45,61.9074,59.6592
10/21/2013,1744.66,79.7025,105.8813,78.5885,103.3688,100.3128,98.2355,96.3951,83.1336,108.869,126.98,21.41,35.94,61.5352,59.347
10/22/2013,1754.67,79.8187,106.1593,78.8245,103.9992,100.6669,99.3311,97.0645,83.1976,109.4201,129.34,21.87,35.41,62.1024,59.9785
10/23/2013,1746.38,79.3346,105.8046,78.892,103.9722,100.639,99.7178,97.2295,83.173,109.3718,128.69,21.75,34.95,62.2176,60.103
10/24/2013,1752.07,79.6832,106.3711,78.9173,103.8641,100.6017,99.3311,97.0362,83.1631,109.4105,129.9,21.87,34.99,62.1999,60.0541
10/25/2013,1759.77,80.2543,106.466,78.9426,103.8551,100.639,99.6994,97.2059,83.1828,109.6522,130.46,21.71,35.32,62.962,60.6456
10/28/2013,1762.11,80.2737,106.4181,78.9257,103.9542,100.5924,99.3587,97.1116,83.2025,109.6038,130.56,21.68,35.55,62.51,60.2276
10/29/2013,1771.95,80.4092,106.7248,79.0522,104.0983,100.7135,99.4876,97.2436,83.2025,109.5362,129.77,21.69,35.41,62.1467,59.7205
10/30/2013,1763.31,80.3318,105.2679,78.7318,103.8911,100.5271,98.8892,96.989,83.2025,109.3911,129.6,21.88,34.85,61.6238,59.2847
10/31/2013,1756.54,80.1478,104.6545,78.7739,103.747,100.5355,99.1009,96.8759,83.2124,109.1784,127.74,21.095,34.69,61.2605,58.8577
11/1/2013,1761.64,80.1672,104.1992,78.6385,103.4669,100.294,98.0281,96.339,83.1819,108.4407,126.95,21.08,34.129,61.5795,59.2304
11/4/2013,1767.93,80.2834,105.4021,78.7741,103.494,100.3966,98.1204,96.5279,83.2016,108.4988,126.81,20.85,34.04,61.6947,59.3114
11/5/2013,1762.97,80.3705,105.0379,78.5623,103.0513,100.098,96.948,96.0935,83.2016,108.0729,126.56,20.9,33.67,60.6845,58.413
11/6/2013,1770.49,80.3511,104.5874,78.791,103.1687,100.2566,96.9942,96.3862,83.2213,108.6924,127.2,21,34.189,60.5959,58.4041
11/7/2013,1747.15,78.8409,102.8238,78.8419,103.3766,100.3313,97.8158,96.6412,83.241,108.8375,126.16,20.83,33.97,59.8427,57.6925
11/8/2013,1770.61,79.9058,104.6928,78.7063,102.3646,99.7059,95.4618,95.5552,83.1819,107.9084,124.279,20.69,34.01,59.0362,56.9186
11/11/2013,1771.89,79.78,104.8366,78.4098,102.1929,99.6499,95.1018,95.508,83.2016,107.7051,123.87,20.6,34.26,59.0983,56.8742
11/12/2013,1767.69,79.9058,104.9229,78.2996,102.2652,99.6126,95.5449,95.423,83.1819,107.7632,122.45,20,33.64,58.8324,56.6785
11/13/2013,1782,80.8739,105.9292,78.5962,102.5001,99.8739,95.8957,95.8197,83.1819,107.9471,122.85,19.78,33.9,59.2135,57.0788
11/14/2013,1790.62,81.1256,105.819,78.8249,103.0603,100.182,96.4865,96.2824,83.2311,108.5375,124.27,20.05,33.93,59.63,57.5324
11/15/2013,1798.18,81.2805,106.2264,78.9435,103.0603,100.21,96.6803,96.2068,83.2311,108.5859,124.32,20,33.88,59.8515,57.6747
11/18/2013,1791.53,80.4867,105.4788,78.7148,103.5211,100.406,97.2619,96.5468,83.2705,108.8763,122.9,19.665,33.62,59.4793,57.2744
11/19/2013,1787.87,80.2543,104.827,78.6809,103.1597,100.1353,96.5234,96.1879,83.241,108.4504,122.95,19.61,33.72,59.0628,56.8386
11/20/2013,1781.37,80.0607,104.7887,78.6046,102.717,99.8553,94.8802,95.6591,83.2508,107.7826,120.12,19.14,33.63,58.345,56.3405
11/21/2013,1795.85,80.8739,106.6768,78.8758,102.9157,99.9579,95.0371,95.7441,83.2902,107.9665,119.94,19.24,34.17,58.797,56.6429
11/22/2013,1804.76,81.3095,107.204,78.9351,103.2772,100.098,95.9234,96.018,83.2705,108.2665,119.92,19.13,34.04,58.5666,56.4739
11/25/2013,1802.48,81.5032,107.3382,79.0537,103.4579,100.1726,96.2003,96.0935,83.2705,108.3342,120.46,19.27,33.82,58.2919,56.2337
11/26/2013,1802.75,81.9291,108.1337,79.113,103.6657,100.2006,96.5603,96.3013,83.2804,108.3246,119.82,19.13,33.69,58.0881,56.0736
11/27/2013,1807.23,82.5003,108.7375,79.0621,103.6838,100.2473,96.3942,96.0841,83.2804,108.1116,119.46,18.96,33.19,58.5843,56.6518
11/29/2013,1805.81,82.994,108.795,79.1469,103.6025,100.2846,96.4218,96.0274,83.2902,108.0245,120.7,19.24,33.46,58.0437,56.127
12/2/2013,1800.9,82.752,107.7024,79.1724,103.1109,99.8932,95.6719,95.6151,83.24,107.5499,117.58,18.46,33.68,57.707,55.8335
12/3/2013,1795.15,82.6842,107.1848,79.0958,103.3737,100.0148,96.0237,95.7853,83.2597,107.608,117.96,18.42,34.51,57.5918,55.7712
12/4/2013,1792.81,82.7617,106.8973,78.8915,103.0384,99.7529,95.1071,95.3503,83.24,107.0074,119.96,19,34.88,57.8045,55.8957
12/5/2013,1785.03,82.6552,106.974,78.8319,102.8117,99.5379,94.8386,95.1138,83.2499,106.8815,118.3,18.69,34.93,58.0083,55.958
12/6/2013,1805.09,83.2554,107.8078,79.0532,103.0293,99.7062,95.2923,95.1989,83.2154,106.8718,118.55,18.76,35.05,58.4248,56.3938
12/9/2013,1808.37,83.5942,107.7791,79.3427,103.1834,99.8277,95.5145,95.3124,83.2203,106.959,119.72,19.12,34.91,58.7084,56.7585
12/10/2013,1802.62,83.5361,106.8014,79.3427,103.6004,99.9867,96.1996,95.7097,83.2499,107.2399,121.82,19.66,35.31,58.5577,56.7585
12/11/2013,1782.22,82.4616,105.0475,79.1043,103.3103,99.8277,95.4589,95.3408,83.2203,107.0656,120.86,19.55,34.98,57.2107,55.531
12/12/2013,1775.5,82.2486,105.2775,78.9596,103.1381,99.6781,95.0978,95.0665,83.1908,106.7653,118.29,18.81,34.97,56.8917,55.1575
12/13/2013,1775.32,82.1421,105.6225,79.0873,103.4191,99.7249,95.5608,95.2084,83.2105,107.0753,119.38,18.95,34.64,57.0335,55.3798
12/16/2013,1786.54,82.5971,106.8781,79.1554,103.5007,99.7997,95.2089,95.1611,83.2105,107.1527,119.69,19.22,34.94,57.2285,55.4421
12/17/2013,1781,82.4325,106.7248,79.1639,103.8089,99.968,95.6348,95.4638,83.2302,107.4724,118.65,19.14,34.87,57.4943,55.7356
12/18/2013,1810.65,83.3909,108.1912,79.3001,103.8089,99.9212,95.1534,95.1043,83.2302,106.9978,117.61,19.09,35.03,58.5134,56.7141
12/19/2013,1809.6,83.1586,107.3861,79.215,103.6548,99.7529,95.0608,94.7071,83.1809,106.6006,114.82,18.49,35.32,57.707,56.0203
12/20/2013,1818.32,84.0058,109.1976,79.2661,104.1352,99.9212,96.5237,95.0003,83.1514,106.959,115.94,18.62,35.48,58.0615,56.4561
12/23/2013,1827.99,84.8896,110.4356,79.3257,103.972,99.8745,95.9774,94.6976,83.1415,106.775,115.57,18.72,35.36,58.1767,56.5359
12/24/2013,1833.32,84.9285,110.859,79.2831,103.9448,99.7342,95.2089,94.3287,83.112,106.4166,116.1,18.76,35.49,58.2289,56.6347
12/26/2013,1842.02,85.2101,110.8686,79.3578,103.87,99.6782,94.8417,94.2471,83.1029,106.3681,116.74,19.02,35.65,58.2739,56.6975
12/27/2013,1841.4,84.9964,110.8012,79.3492,103.7791,99.7157,94.5723,94.1902,83.1423,106.31,117.12,19.27,35.84,58.3999,56.7693
12/30/2013,1841.07,84.8702,110.7339,79.4176,104.0882,99.8094,95.2226,94.446,83.162,106.6103,115.39,18.85,35.53,58.4179,56.8142
12/31/2013,1848.36,85.4237,110.9937,79.469,103.8227,99.7157,94.6188,94.0197,83.1423,106.4553,116.12,18.71,35.32,58.1029,56.6347
1/2/2014,1831.98,84.7536,109.791,79.6059,104.0246,99.7813,94.9067,94.3892,83.1817,106.804,118,19.23,34.23,58.1119,56.5449
1/3/2014,1831.37,84.1418,110.349,79.5802,104.1791,99.8188,94.9067,94.3324,83.1522,106.7556,119.29,19.42,33.75,58.4359,56.8771
1/6/2014,1826.77,83.831,109.4542,79.7513,104.4064,99.9499,95.3062,94.5976,83.162,107.114,119.5,19.42,33.57,58.7329,57.1105
1/7/2014,1837.88,84.608,110.3683,79.7513,104.3246,99.9968,95.5477,94.7492,83.162,107.1334,118.82,19.125,33.58,58.9939,57.308
1/8/2014,1837.49,84.7925,110.5126,79.7,103.8791,99.697,95.2876,94.285,83.0832,107.0656,118.12,18.83,33.16,58.7059,57.2183
1/9/2014,1838.13,84.5109,110.5415,79.8198,104.1155,99.8375,95.8449,94.5313,83.1029,107.4724,118.46,18.84,33.08,58.7059,57.1913
1/10/2014,1842.37,84.7828,111.1476,80.0594,104.6792,100.3434,96.9875,95.3271,83.1817,108.0439,120.26,19.38,33.19,59.5068,57.8737
